kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,60,72.7,2.9,97.7,109.9,,,,173.1,226.0,0.766,1.01
germ_label,61,36.0,1.6,99.3,22.8,,,,206.7,215.4,0.96,1.206
germ_label,62,68.6,2.7,99.4,104.0,,,,166.0,206.7,0.803,0.969
germ_label,63,36.5,1.8,100.0,29.4,,,,177.4,173.3,1.024,1.035
germ_label,64,75.8,2.4,100.6,115.3,,,,209.8,262.9,0.798,1.224
germ_label,65,34.5,2.6,99.1,17.5,,,,204.8,225.5,0.908,1.195
germ_label,66,43.3,3.0,98.0,32.5,,,,166.2,164.6,1.009,0.97
germ_label,67,41.7,2.2,102.2,54.9,,,,157.0,160.5,0.978,0.916
germ_label,68,23.2,1.4,102.3,20.6,,,,222.9,221.2,1.008,1.301
germ_label,69,30.6,1.5,102.6,26.4,,,,168.7,208.6,0.809,0.984
germ_label,70,55.4,2.2,102.8,37.1,,,,148.7,172.2,0.863,0.868
germ_label,71,60.4,2.4,103.6,100.1,,,,178.9,205.5,0.871,1.044
germ_label,72,75.2,2.8,104.5,106.5,,,,168.8,209.0,0.808,0.985
germ_label,73,66.0,2.7,104.7,64.0,,,,150.4,181.3,0.83,0.878
germ_label,74,72.8,2.7,105.3,71.0,,,,148.1,181.9,0.814,0.864
germ_label,75,38.8,1.7,105.7,26.0,,,,172.1,205.9,0.836,1.004
germ_label,76,32.3,1.6,105.9,19.7,,,,169.5,184.6,0.918,0.989
germ_label,77,65.3,2.4,106.1,58.7,,,,153.3,188.9,0.811,0.894
germ_label,78,28.5,1.5,108.0,22.7,,,,162.4,173.5,0.936,0.947
germ_label,79,39.1,1.7,108.1,46.4,,,,149.9,167.5,0.895,0.875
germ_label,80,70.8,2.2,108.4,76.3,,,,159.3,192.1,0.829,0.929
germ_label,81,46.3,2.6,109.0,30.3,,,,157.6,164.2,0.96,0.92
germ_label,82,61.3,1.7,109.8,65.5,,,,157.3,208.2,0.755,0.918
germ_label,83,76.5,2.8,109.2,82.5,,,,152.5,183.1,0.833,0.89
