kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,851,9.6,8.6,148.5,96.7,,,,170.8,213.2,0.801,0.639
germ_label,852,16.2,9.0,147.4,101.1,,,,204.8,234.1,0.875,0.766
germ_label,853,12.5,8.7,152.1,101.7,,,,177.3,198.4,0.894,0.663
germ_label,854,26.8,9.3,156.5,98.9,,,,154.4,181.1,0.852,0.577
germ_label,855,13.5,9.0,157.4,79.1,,,,180.8,288.5,0.627,0.676
germ_label,856,16.8,8.6,160.1,69.1,,,,228.1,308.1,0.74,0.853
germ_label,857,36.4,9.0,32.7,35.2,,,,266.9,315.1,0.847,0.998
germ_label,858,9.9,8.6,93.6,57.8,,,,117.8,117.0,1.007,0.441
germ_label,859,18.3,8.9,94.8,48.3,,,,197.2,249.2,0.791,0.737
germ_label,860,4.1,8.6,97.4,60.3,,,,116.0,115.4,1.005,0.434
germ_label,861,4.2,8.7,110.9,68.5,,,,114.2,114.0,1.002,0.427
germ_label,862,4.1,8.8,113.1,72.1,,,,112.3,112.9,0.995,0.42
germ_label,863,39.2,9.1,47.0,8.5,,,,245.9,287.6,0.855,0.92
germ_label,864,47.0,9.1,76.9,16.1,,,,234.3,289.8,0.809,0.876
germ_label,865,9.6,8.9,102.4,48.6,,,,246.4,294.2,0.837,0.922
germ_label,866,15.7,9.1,146.4,99.3,,,,208.7,264.4,0.789,0.78
germ_label,867,50.0,9.1,57.1,10.9,,,,240.7,309.6,0.777,0.9
germ_label,868,15.2,9.1,120.1,89.6,,,,308.0,453.5,0.679,1.152
germ_label,869,18.0,9.2,122.0,103.0,,,,353.6,566.4,0.624,1.322
germ_label,870,9.0,8.6,146.4,93.4,,,,221.1,284.8,0.776,0.827
germ_label,871,12.0,9.3,145.9,96.0,,,,211.5,261.1,0.81,0.791
germ_label,872,16.5,9.1,147.0,107.3,,,,229.1,357.7,0.64,0.857
germ_label,873,15.3,9.4,147.6,104.0,,,,208.5,276.3,0.755,0.78
germ_label,874,13.7,8.9,152.6,75.5,,,,207.8,233.3,0.89,0.777
germ_label,875,14.6,9.4,159.0,105.4,,,,174.2,209.0,0.833,0.652
germ_label,876,7.3,9.3,164.1,69.5,,,,321.0,460.0,0.698,1.201
germ_label,877,18.7,9.3,164.5,115.2,,,,391.8,564.6,0.694,1.465
germ_label,878,17.7,9.2,102.8,87.5,,,,156.0,191.0,0.817,0.583
germ_label,879,16.0,9.1,124.9,68.3,,,,201.2,321.8,0.625,0.752
germ_label,880,12.0,9.3,129.9,79.5,,,,421.2,603.8,0.698,1.575
germ_label,881,14.8,9.2,144.4,103.0,,,,198.0,283.6,0.698,0.74
germ_label,882,17.4,8.8,147.8,72.0,,,,227.7,265.8,0.857,0.851
germ_label,883,9.8,8.9,149.4,86.2,,,,179.8,210.8,0.853,0.672
germ_label,884,11.7,8.9,151.3,83.8,,,,147.2,170.2,0.865,0.55
germ_label,885,11.7,9.1,151.3,80.3,,,,179.0,215.3,0.832,0.67
germ_label,886,13.2,9.6,151.0,106.1,,,,165.9,204.8,0.81,0.62
germ_label,887,12.0,9.3,161.2,99.9,,,,166.1,196.8,0.844,0.621
germ_label,888,12.2,9.1,163.4,105.4,,,,194.3,274.8,0.707,0.727
germ_label,889,5.1,9.2,106.5,91.1,,,,152.4,170.6,0.893,0.57
germ_label,890,23.4,9.4,122.5,93.2,,,,543.0,814.4,0.667,2.031
germ_label,891,23.3,9.3,131.5,104.6,,,,440.2,733.0,0.601,1.646
germ_label,892,11.1,9.3,146.3,91.3,,,,206.8,254.1,0.814,0.774
germ_label,893,13.2,9.2,148.4,88.6,,,,227.5,270.4,0.841,0.851
germ_label,894,8.2,9.0,149.3,78.3,,,,270.1,317.9,0.85,1.01
germ_label,895,4.9,8.7,150.1,78.0,,,,240.4,288.4,0.833,0.899
germ_label,896,15.2,9.3,161.3,107.2,,,,206.4,294.0,0.702,0.772
germ_label,897,17.6,9.4,167.4,67.5,,,,334.5,442.2,0.757,1.251
germ_label,898,25.3,9.4,133.0,72.3,,,,307.1,386.8,0.794,1.149
