dataset,geno,sex,treat,syp
Madeleine,msh5/ccw66,herm,HS,181.3390916907684
Madeleine,msh5/ccw66,herm,HS,186.38831947398955
Madeleine,msh5/ccw66,herm,HS,182.93742359413204
Madeleine,msh5/ccw66,herm,HS,260.9369214308973
Madeleine,msh5/ccw66,herm,HS,289.0188695391725
Madeleine,msh5/ccw66,herm,HS,282.82973262032084
Madeleine,msh5/ccw66,herm,HS,265.6947593791056
Madeleine,msh5/ccw66,herm,HS,182.83342922899885
Madeleine,msh5/ccw66,herm,HS,218.91175001387575
Madeleine,msh5/ccw66,herm,HS,169.20133791693766
Madeleine,msh5/ccw66,herm,HS,190.7315793721249
Madeleine,msh5/ccw66,herm,HS,212.10560447812136
Madeleine,msh5/ccw66,herm,HS,175.42981052631578
Madeleine,msh5/ccw66,herm,HS,179.43737339635382
Madeleine,msh5/ccw66,herm,HS,205.1401450753712
Madeleine,msh5/ccw66,herm,HS,199.46232701178883
Madeleine,msh5/ccw66,herm,HS,167.4470684039088
Madeleine,msh5/ccw66,herm,HS,169.61818181818182
Madeleine,msh5/ccw66,herm,HS,173.08314107493806
Madeleine,msh5/ccw66,herm,HS,175.1614002214462
Madeleine,msh5/ccw66,herm,HS,160.76862237561116
Madeleine,msh5/ccw66,herm,HS,182.62167300380227
Madeleine,msh5/ccw66,herm,HS,181.81374444229652
Madeleine,msh5/ccw66,herm,HS,174.16571936056835
Madeleine,msh5/ccw66,herm,HS,213.2169981916817
Madeleine,msh5/ccw66,herm,HS,171.29823269513992
Madeleine,msh5/ccw66,herm,HS,183.20823107419292
Madeleine,msh5/ccw66,herm,HS,175.70363367313385
Madeleine,msh5/ccw66,herm,HS,164.2774944328712
Madeleine,msh5/ccw66,herm,HS,230.4986809830148
Madeleine,msh5/ccw66,herm,HS,158.16100888324874
Madeleine,msh5/ccw66,herm,HS,164.27487573853512
Madeleine,msh5/ccw66,herm,HS,160.38992112182297
Madeleine,msh5/ccw66,herm,HS,169.05695927758964
Madeleine,msh5/ccw66,herm,HS,260.74542429284526
Madeleine,msh5/ccw66,herm,HS,164.04510843373495
Madeleine,msh5/ccw66,herm,HS,155.52470703125
Madeleine,msh5/ccw66,herm,HS,169.90960656529086
Madeleine,msh5/ccw66,herm,HS,164.8713858424726
Madeleine,msh5/ccw66,herm,HS,170.97041420118344
Madeleine,msh5/ccw66,herm,HS,160.45384003183446
Madeleine,msh5/ccw66,herm,HS,215.8799495586381
Madeleine,msh5/ccw66,herm,HS,156.02898389783454
Madeleine,msh5/ccw66,herm,HS,186.64221395125463
Madeleine,msh5/ccw66,herm,HS,170.19203277545327
Madeleine,msh5/ccw66,herm,HS,164.62401223553402
Madeleine,msh5/ccw66,herm,HS,166.44730987055016
Madeleine,msh5/ccw66,herm,HS,162.55782366957902
Madeleine,msh5/ccw66,herm,HS,161.67765738838034
Madeleine,msh5/ccw66,herm,HS,179.39499545040945
Madeleine,msh5/ccw66,herm,HS,174.08765816981477
Madeleine,msh5/ccw66,herm,HS,163.47257816504356
Madeleine,msh5/ccw66,herm,HS,162.239029576648
Madeleine,msh5/ccw66,herm,HS,177.42456570996978
Madeleine,msh5/ccw66,herm,HS,171.32095238095238
Madeleine,msh5/ccw66,herm,HS,172.37443682664056
Madeleine,msh5/ccw66,herm,HS,171.0410551558753
Madeleine,msh5/ccw66,herm,HS,164.73363595097595
Madeleine,msh5/ccw66,herm,HS,165.89293344289237
Madeleine,msh5/ccw66,herm,HS,169.012601588896
Madeleine,msh5/ccw66,herm,HS,160.58576293712102
Madeleine,msh5/ccw66,herm,HS,168.18653328850033
Madeleine,msh5/ccw66,herm,HS,193.32197234250597
Madeleine,msh5/ccw66,herm,HS,148.28556529674412
Madeleine,msh5/ccw66,herm,HS,178.76177402323125
Madeleine,msh5/ccw66,herm,HS,176.6612628840188
Madeleine,msh5/ccw66,herm,HS,179.65894519131334
Madeleine,msh5/ccw66,herm,HS,171.9340131973605
Madeleine,msh5/ccw66,herm,HS,205.9031032810732
Madeleine,msh5/ccw66,herm,HS,174.74813483146067
Madeleine,msh5/ccw66,herm,HS,165.63143631436316
Madeleine,msh5/ccw66,herm,HS,166.56414251584087
Madeleine,msh5/ccw66,herm,HS,171.34732892621048
Madeleine,msh5/ccw66,herm,HS,166.05090118648673
Madeleine,msh5/ccw66,herm,HS,205.908015970516
Madeleine,msh5/ccw66,herm,HS,191.40766698523947
Madeleine,msh5/ccw66,herm,HS,172.61081745543945
Madeleine,msh5/ccw66,herm,HS,169.4790157753745
Madeleine,msh5/ccw66,herm,HS,161.77257030093733
Madeleine,msh5/ccw66,herm,HS,188.9274359907778
Madeleine,msh5/ccw66,herm,HS,168.65753034901363
Madeleine,msh5/ccw66,herm,HS,201.3391671695836
Madeleine,msh5/ccw66,herm,HS,155.68000394205183
Madeleine,msh5/ccw66,herm,HS,163.51715717774064
Madeleine,msh5/ccw66,herm,HS,140.90994453105174
Madeleine,msh5/ccw66,herm,HS,142.03885456273764
Madeleine,msh5/ccw66,herm,HS,174.16436917421558
Madeleine,msh5/ccw66,herm,HS,166.93638305046645
Madeleine,msh5/ccw66,herm,HS,157.50740293924108
Madeleine,msh5/ccw66,herm,HS,175.85248989087685
Madeleine,msh5/ccw66,herm,HS,142.57594006021986
Madeleine,msh5/ccw66,herm,HS,172.08750681281415
Madeleine,msh5/ccw66,herm,HS,167.75014823998706
Madeleine,msh5/ccw66,herm,HS,153.94764639524152
Madeleine,msh5/ccw66,herm,HS,176.50852732478526
Madeleine,msh5/ccw66,herm,HS,154.4990114235501
Madeleine,msh5/ccw66,herm,HS,161.4375
Madeleine,msh5/ccw66,herm,HS,177.5201105917978
Madeleine,msh5/ccw66,herm,HS,147.70320555929163
Madeleine,msh5/ccw66,herm,HS,138.88946644243998
Madeleine,msh5/ccw66,herm,HS,143.37948283823303
Madeleine,msh5/ccw66,herm,HS,179.67573683317306
Madeleine,msh5/ccw66,herm,HS,138.5298202017249
Madeleine,msh5/ccw66,herm,HS,195.61547533250345
Madeleine,msh5/ccw66,herm,HS,175.3617344998098
Madeleine,msh5/ccw66,herm,HS,180.08876889848813
Madeleine,msh5/ccw66,herm,HS,170.15264403235568
Madeleine,msh5/ccw66,herm,HS,167.92161041135506
Madeleine,msh5/ccw66,herm,HS,163.22592803299673
Madeleine,msh5/ccw66,herm,HS,224.68099292697207
Madeleine,msh5/ccw66,herm,HS,183.91452275841075
Madeleine,msh5/ccw66,herm,HS,204.3144421480112
Madeleine,msh5/ccw66,herm,HS,204.56255525233504
Madeleine,msh5/ccw66,herm,HS,201.0170359180933
Madeleine,msh5/ccw66,herm,HS,165.34625748502995
Madeleine,msh5/ccw66,herm,HS,172.1354545782134
Madeleine,msh5/ccw66,herm,HS,220.66002505284584
Madeleine,msh5/ccw66,herm,HS,167.64039906973608
Madeleine,msh5/ccw66,herm,HS,176.7246751329002
Madeleine,msh5/ccw66,herm,HS,169.28576663734975
Madeleine,msh5/ccw66,herm,HS,165.9955045780584
Madeleine,msh5/ccw66,herm,HS,206.27523502367396
Madeleine,msh5/ccw66,herm,HS,173.76659862298033
Madeleine,msh5/ccw66,herm,HS,187.58475704158408
Madeleine,msh5/ccw66,herm,HS,146.2964876033058
Madeleine,msh5/ccw66,herm,HS,172.9537118415656
Madeleine,msh5/ccw66,herm,HS,145.55318818040436
Madeleine,msh5/ccw66,herm,HS,143.98611447485266
Madeleine,msh5/ccw66,herm,HS,136.27974710520706
Madeleine,msh5/ccw66,herm,HS,183.5325590762621
Madeleine,msh5/ccw66,herm,HS,181.17949653411165
Madeleine,msh5/ccw66,herm,HS,141.17360222740612
Madeleine,msh5/ccw66,herm,HS,151.49057901251547
Madeleine,msh5/ccw66,herm,HS,143.9626333396453
Madeleine,msh5/ccw66,herm,HS,152.66971516336218
Madeleine,msh5/ccw66,herm,HS,172.62823048073645
Madeleine,msh5/ccw66,herm,HS,158.96458923512748
Madeleine,msh5/ccw66,herm,HS,163.95834784425716
Madeleine,msh5/ccw66,herm,HS,146.79452147446736
Madeleine,msh5/ccw66,herm,HS,146.99229074889868
Madeleine,msh5/ccw66,herm,HS,148.74297668858338
Madeleine,msh5/ccw66,herm,HS,160.2652523774689
Madeleine,msh5/ccw66,herm,HS,141.46647765176783
Madeleine,msh5/ccw66,herm,HS,236.26749410560967
Madeleine,msh5/ccw66,herm,HS,187.7036091549296
Madeleine,msh5/ccw66,herm,HS,198.7812386322299
Madeleine,msh5/ccw66,herm,HS,208.00086239938676
Madeleine,msh5/ccw66,herm,HS,200.57579805610573
Madeleine,msh5/ccw66,herm,HS,251.25846153846155
Madeleine,msh5/ccw66,herm,HS,173.40372325646013
Madeleine,msh5/ccw66,herm,HS,330.5955501122678
Madeleine,msh5/ccw66,herm,HS,173.25473796601122
Madeleine,msh5/ccw66,herm,HS,157.8882695104217
Madeleine,msh5/ccw66,herm,HS,211.8140249853601
Madeleine,msh5/ccw66,herm,HS,174.52703883495147
Madeleine,msh5/ccw66,herm,HS,166.66890499301908
Madeleine,msh5/ccw66,herm,HS,170.7330234879441
Madeleine,msh5/ccw66,herm,HS,135.7365520408749
Madeleine,msh5/ccw66,herm,HS,189.9048524262131
Madeleine,msh5/ccw66,herm,HS,223.9918634770684
Madeleine,msh5/ccw66,herm,HS,235.527880296398
Madeleine,msh5/ccw66,herm,HS,181.64937291347107
Madeleine,msh5/ccw66,herm,HS,140.51768
Madeleine,msh5/ccw66,herm,HS,146.98327575376885
Madeleine,msh5/ccw66,herm,HS,150.28031097673843
Madeleine,msh5/ccw66,herm,HS,141.73197372441186
Madeleine,msh5/ccw66,herm,HS,155.40085341365463
Madeleine,msh5/ccw66,herm,HS,155.80522030374777
Madeleine,msh5/ccw66,herm,HS,157.7045212577188
Madeleine,msh5/ccw66,herm,HS,196.40083391942127
Madeleine,msh5/ccw66,herm,HS,169.15112411103465
Madeleine,msh5/ccw66,herm,HS,220.73087789055143
Madeleine,msh5/ccw66,herm,HS,142.39426492979192
Madeleine,msh5/ccw66,herm,HS,146.29483568075116
Madeleine,msh5/ccw66,herm,HS,142.4911582984163
Madeleine,msh5/ccw66,herm,HS,146.68613298337706
Madeleine,msh5/ccw66,herm,HS,150.86899563318778
Madeleine,msh5/ccw66,herm,HS,186.017187823566
Madeleine,msh5/ccw66,herm,HS,146.52541411390968
Madeleine,msh5/ccw66,herm,HS,151.64080742720495
Madeleine,msh5/ccw66,herm,HS,234.28469527505132
Madeleine,msh5/ccw66,herm,HS,141.49085527813614
Madeleine,msh5/ccw66,herm,HS,151.38780393171237
Madeleine,msh5/ccw66,herm,HS,238.0424570912376
Madeleine,msh5/ccw66,herm,HS,146.05953964874934
Madeleine,msh5/ccw66,herm,HS,225.2047060232308
Madeleine,msh5/ccw66,herm,HS,145.4276640200585
Madeleine,msh5/ccw66,herm,HS,225.5743668457406
Madeleine,msh5/ccw66,herm,HS,143.91580098414434
Madeleine,msh5/ccw66,herm,HS,199.7564618035612
Madeleine,msh5/ccw66,herm,HS,239.28715623171445
Madeleine,msh5/ccw66,herm,HS,236.4635614982733
Madeleine,msh5/ccw66,herm,HS,171.14507659435773
Madeleine,msh5/ccw66,herm,HS,205.74107388349896
Madeleine,msh5/ccw66,herm,HS,235.3552506276513
Madeleine,msh5/ccw66,herm,HS,168.4753676887595
Madeleine,msh5/ccw66,herm,HS,217.35673335673332
Madeleine,msh5/ccw66,herm,HS,169.98377288650934
Madeleine,msh5/ccw66,herm,HS,237.5913282547683
Madeleine,msh5/ccw66,herm,HS,182.0899921359456
Madeleine,msh5/ccw66,herm,HS,145.68877129154953
Madeleine,msh5/ccw66,herm,HS,189.6591956169842
Madeleine,msh5/ccw66,herm,HS,146.85129988408676
Madeleine,msh5/ccw66,herm,HS,143.4231574388219
Madeleine,msh5/ccw66,herm,HS,154.86802480070858
Madeleine,msh5/ccw66,herm,HS,196.73623420435703
Madeleine,msh5/ccw66,herm,HS,268.0385338345865
Madeleine,msh5/ccw66,herm,HS,186.0958217546645
Madeleine,msh5/ccw66,herm,HS,162.52445158586
Madeleine,msh5/ccw66,herm,HS,153.41281712861124
Madeleine,msh5/ccw66,herm,HS,147.62626262626262
Madeleine,msh5/ccw66,herm,HS,299.6369223353618
Madeleine,msh5/ccw66,herm,HS,206.9998016856718
Madeleine,msh5/ccw66,herm,HS,204.2486863520112
Madeleine,msh5/ccw66,herm,HS,146.4359643217772
Madeleine,msh5/ccw66,herm,HS,184.7299026425591
Madeleine,msh5/ccw66,herm,HS,175.02257486775792
Madeleine,msh5/ccw66,herm,HS,157.88860558435044
Madeleine,msh5/ccw66,herm,HS,190.4913319906804
Madeleine,msh5/ccw66,herm,HS,169.44097537841364
Madeleine,msh5/ccw66,herm,HS,162.74082000067938
Madeleine,msh5/ccw66,herm,HS,134.29198184568835
Madeleine,msh5/ccw66,herm,HS,135.76622915927635
Madeleine,msh5/ccw66,herm,HS,136.47762333893385
Madeleine,msh5/ccw66,herm,HS,191.0559194147612
Madeleine,msh5/ccw66,herm,HS,188.8161944389406
Madeleine,msh5/ccw66,herm,HS,273.31623012770393
Madeleine,msh5/ccw66,herm,HS,141.17668016194332
Madeleine,msh5/ccw66,herm,HS,148.12845502476435
Madeleine,msh5/ccw66,herm,HS,140.63115161557582
Madeleine,msh5/ccw66,herm,HS,194.5213034016722
Madeleine,msh5/ccw66,herm,HS,161.8389571817507
Madeleine,msh5/ccw66,herm,HS,146.8785586464942
Madeleine,msh5/ccw66,herm,HS,219.04382380925728
Madeleine,msh5/ccw66,herm,HS,140.69221540922422
Madeleine,msh5/ccw66,herm,HS,231.60161796979216
Madeleine,msh5/ccw66,herm,HS,190.08429041234504
Madeleine,msh5/ccw66,herm,HS,178.3690035101404
Madeleine,msh5/ccw66,herm,HS,135.17626199415938
Madeleine,msh5/ccw66,herm,HS,139.7245787824909
Madeleine,msh5/ccw66,herm,HS,138.26507824172367
Madeleine,msh5/ccw66,herm,HS,137.32532659081332
Madeleine,msh5/ccw66,herm,HS,204.32252757886587
Madeleine,msh5/ccw66,herm,HS,180.66650921114783
Madeleine,msh5/ccw66,herm,HS,141.34658454647257
Madeleine,msh5/ccw66,herm,HS,137.58328557784145
Madeleine,msh5/ccw66,herm,HS,215.8565960074089
Madeleine,msh5/ccw66,herm,HS,149.70433979686058
Madeleine,msh5/ccw66,herm,HS,206.84044442764824
Madeleine,msh5/ccw66,herm,HS,182.4070445181389
Madeleine,msh5/ccw66,herm,HS,182.4864204236828
Madeleine,msh5/ccw66,herm,HS,134.1538362678319
Madeleine,msh5/ccw66,herm,HS,134.1763670817542
Madeleine,msh5/ccw66,herm,HS,172.6695236590568
Madeleine,msh5/ccw66,herm,HS,164.23836534742813
Madeleine,msh5/ccw66,herm,HS,191.03328119100277
Madeleine,msh5/ccw66,herm,HS,159.91033675942174
Madeleine,msh5/ccw66,herm,HS,146.8668901927913
Madeleine,msh5/ccw66,herm,HS,147.35453862056005
Madeleine,msh5/ccw66,herm,HS,205.66494845360825
Madeleine,msh5/ccw66,herm,HS,142.94896276364898
Madeleine,msh5/ccw66,herm,HS,157.89869077306733
Madeleine,msh5/ccw66,herm,HS,246.2381384495722
Madeleine,msh5/ccw66,herm,HS,143.9378831881252
Madeleine,msh5/ccw66,herm,HS,136.79716577123725
Madeleine,msh5/ccw66,herm,HS,150.74521370174895
Madeleine,msh5/ccw66,herm,HS,133.097285790314
Madeleine,msh5/ccw66,herm,HS,241.9662155388471
Madeleine,msh5/ccw66,herm,HS,141.26685709339566
Madeleine,msh5/ccw66,herm,HS,162.09127619324795
Madeleine,msh5/ccw66,herm,HS,158.0571745327843
Madeleine,msh5/ccw66,herm,HS,136.40367083991734
Madeleine,msh5/ccw66,herm,HS,140.5388132825259
Madeleine,msh5/ccw66,herm,HS,159.1774801961524
Madeleine,msh5/ccw66,herm,HS,222.62459147807857
Madeleine,msh5/ccw66,herm,HS,221.98093413610653
Madeleine,msh5/ccw66,herm,HS,162.99032692543162
Madeleine,msh5/ccw66,herm,HS,193.70421763739276
Madeleine,msh5/ccw66,herm,HS,157.612367917169
Madeleine,msh5/ccw66,herm,HS,190.5820939334638
Madeleine,msh5/ccw66,herm,HS,159.74863433206423
Madeleine,msh5/ccw66,herm,HS,175.90612158887367
Madeleine,msh5/ccw66,herm,HS,175.88070576188414
Madeleine,msh5/ccw66,herm,HS,185.05620694374744
Madeleine,msh5/ccw66,herm,HS,139.66203025866275
Madeleine,msh5/ccw66,herm,HS,141.06273325039984
Madeleine,msh5/ccw66,herm,HS,145.24136170212765
Madeleine,msh5/ccw66,herm,HS,144.5699279966116
Madeleine,msh5/ccw66,herm,HS,151.8051903114187
Madeleine,msh5/ccw66,herm,HS,140.9188911704312
Madeleine,msh5/ccw66,herm,HS,193.41906812026943
Madeleine,msh5/ccw66,herm,HS,172.53156363636364
Madeleine,msh5/ccw66,herm,HS,146.43617463617463
Madeleine,msh5/ccw66,herm,HS,194.18540241120888
Madeleine,msh5/ccw66,herm,HS,164.33119042340945
Madeleine,msh5/ccw66,herm,HS,145.01779745989305
Madeleine,msh5/ccw66,herm,HS,155.4075825825826
Madeleine,msh5/ccw66,herm,HS,145.43094486727307
Madeleine,msh5/ccw66,herm,HS,284.4704232534421
Madeleine,msh5/ccw66,herm,HS,146.905327955848
Madeleine,msh5/ccw66,herm,HS,141.02809786898186
Madeleine,msh5/ccw66,herm,HS,151.68175424079436
Madeleine,msh5/ccw66,herm,HS,171.32582907154531
Madeleine,msh5/ccw66,herm,HS,192.3917067583047
Madeleine,msh5/ccw66,herm,HS,181.862507601865
Madeleine,msh5/ccw66,herm,HS,153.9742515300215
Madeleine,msh5/ccw66,herm,HS,147.48714398734177
Madeleine,msh5/ccw66,herm,HS,165.43920012953367
Madeleine,msh5/ccw66,herm,HS,213.93829435093525
Madeleine,msh5/ccw66,herm,HS,178.10787037037036
Madeleine,msh5/ccw66,herm,HS,169.20975390925403
Madeleine,msh5/ccw66,herm,HS,196.1707818930041
Madeleine,msh5/ccw66,herm,HS,155.1458609366899
Madeleine,msh5/ccw66,herm,HS,181.9472705763056
Madeleine,msh5/ccw66,herm,HS,153.85279961495266
Madeleine,msh5/ccw66,herm,HS,293.0092509315174
Madeleine,msh5/ccw66,herm,HS,168.72341683292692
Madeleine,msh5/ccw66,herm,HS,238.23906929174123
Madeleine,msh5/ccw66,herm,HS,154.13871374527113
Madeleine,msh5/ccw66,herm,HS,149.96953642384105
Madeleine,msh5/ccw66,herm,HS,142.31634365939266
Madeleine,msh5/ccw66,herm,HS,136.17959261738548
Madeleine,msh5/ccw66,herm,HS,170.3711162255466
Madeleine,msh5/ccw66,herm,HS,219.3360560865108
Madeleine,msh5/ccw66,herm,HS,123.3800345224396
Madeleine,msh5/ccw66,herm,HS,147.416374179765
Madeleine,msh5/ccw66,herm,HS,159.3675394051309
Madeleine,msh5/ccw66,herm,HS,145.32893854748605
Madeleine,msh5/ccw66,herm,HS,143.00859087359143
Madeleine,msh5/ccw66,herm,HS,204.40348650814852
Madeleine,msh5/ccw66,herm,HS,146.75531749728304
Madeleine,msh5/ccw66,herm,HS,144.5333273687036
Madeleine,msh5/ccw66,herm,HS,257.4551347662914
Madeleine,msh5/ccw66,herm,HS,143.32224938875305
Madeleine,msh5/ccw66,herm,HS,139.73302237331015
Madeleine,msh5/ccw66,herm,HS,135.41755242746336
Madeleine,msh5/ccw66,herm,HS,143.18044502192626
Madeleine,msh5/ccw66,herm,HS,122.594794344473
Madeleine,msh5/ccw66,herm,HS,125.28083423229054
Madeleine,msh5/ccw66,herm,HS,140.88018074166408
Madeleine,msh5/ccw66,herm,HS,187.0415770609319
Madeleine,msh5/ccw66,herm,HS,157.29290390847166
Madeleine,msh5/ccw66,herm,HS,175.58063252169046
Madeleine,msh5/ccw66,herm,HS,159.59555299980832
Madeleine,msh5/ccw66,herm,HS,165.3601299802204
Madeleine,msh5/ccw66,herm,HS,156.68102512730613
Madeleine,msh5/ccw66,herm,HS,158.44046698623782
Madeleine,msh5/ccw66,herm,HS,191.8633852830933
Madeleine,msh5/ccw66,herm,HS,137.59179546439404
Madeleine,msh5/ccw66,herm,HS,200.8356476313792
Madeleine,msh5/ccw66,herm,HS,143.2895057549086
Madeleine,msh5/ccw66,herm,HS,139.15360189278377
Madeleine,msh5/ccw66,herm,HS,211.34267998244076
Madeleine,msh5/ccw66,herm,HS,144.77739018087854
Madeleine,msh5/ccw66,herm,HS,144.37064449064448
Madeleine,msh5/ccw66,herm,HS,148.79954761719054
Madeleine,msh5/ccw66,herm,HS,156.66382488479263
Madeleine,msh5/ccw66,herm,HS,146.01926444833626
Madeleine,msh5/ccw66,herm,HS,151.98597464936623
Madeleine,msh5/ccw66,herm,HS,144.79174692547045
Madeleine,msh5/ccw66,herm,HS,143.3728321075093
Madeleine,msh5/ccw66,herm,HS,192.64123147871388
Madeleine,msh5/ccw66,herm,HS,196.6815392041928
Madeleine,msh5/ccw66,herm,HS,200.08513896332596
Madeleine,msh5/ccw66,herm,HS,171.5150385495213
Madeleine,msh5/ccw66,herm,HS,234.53849004659045
Madeleine,msh5/ccw66,herm,HS,139.1083752537287
Madeleine,msh5/ccw66,herm,HS,143.46280574934858
Madeleine,msh5/ccw66,herm,HS,135.24326282237033
Madeleine,msh5/ccw66,herm,HS,156.82147983172482
Madeleine,msh5/ccw66,herm,HS,185.29217626738867
Madeleine,msh5/ccw66,herm,HS,172.728838643371
Madeleine,msh5/ccw66,herm,HS,218.7718466846116
Madeleine,msh5/ccw66,herm,HS,272.6289434151227
Madeleine,msh5/ccw66,herm,HS,126.11237137511694
Madeleine,msh5/ccw66,herm,HS,146.07341158934227
Madeleine,msh5/ccw66,herm,HS,198.05951219512195
Madeleine,msh5/ccw66,herm,HS,147.2005329008341
Madeleine,msh5/ccw66,herm,HS,126.21768829879638
Madeleine,msh5/ccw66,herm,HS,167.83137002573747
Madeleine,msh5/ccw66,herm,HS,193.73843602722988
Madeleine,msh5/ccw66,herm,HS,280.8933161382132
Madeleine,msh5/ccw66,herm,HS,173.69660839825195
Madeleine,msh5/ccw66,herm,HS,147.7591806515301
Madeleine,msh5/ccw66,herm,HS,149.1387375540109
Madeleine,msh5/ccw66,herm,HS,268.11803480817565
Madeleine,msh5/ccw66,herm,HS,170.96837865725794
Madeleine,msh5/ccw66,herm,HS,192.16547955187173
Madeleine,msh5/ccw66,herm,HS,167.05830666278732
Madeleine,msh5/ccw66,herm,HS,163.83887587822014
Madeleine,msh5/ccw66,herm,HS,158.76969205834683
Madeleine,msh5/ccw66,herm,HS,166.23718280683585
Madeleine,msh5/ccw66,herm,HS,168.78573743922203
Madeleine,msh5/ccw66,herm,HS,145.8680827277809
Madeleine,msh5/ccw66,herm,HS,170.7966402986401
Madeleine,msh5/ccw66,herm,HS,167.24028461959497
Madeleine,msh5/ccw66,herm,HS,169.99759235572944
Madeleine,msh5/ccw66,herm,HS,176.66550636799215
Madeleine,msh5/ccw66,herm,HS,173.80198963256595
Madeleine,msh5/ccw66,herm,HS,172.3570930544382
Madeleine,msh5/ccw66,herm,HS,144.7741664759289
Madeleine,msh5/ccw66,herm,HS,139.0695179084177
Madeleine,msh5/ccw66,herm,HS,160.59056369162752
Madeleine,msh5/ccw66,herm,HS,145.1018050541516
Madeleine,msh5/ccw66,herm,HS,142.19948979591837
Madeleine,msh5/ccw66,herm,HS,143.58072474942173
Madeleine,msh5/ccw66,herm,HS,179.57608514190318
Madeleine,msh5/ccw66,herm,HS,179.09999459488677
Madeleine,msh5/ccw66,herm,HS,150.6037714154306
Madeleine,msh5/ccw66,herm,HS,199.78174309011968
Madeleine,msh5/ccw66,herm,HS,130.21260641596663
Madeleine,msh5/ccw66,herm,HS,168.38318947219472
Madeleine,msh5/ccw66,herm,HS,181.59981114258736
Madeleine,msh5/ccw66,herm,HS,163.14058499495695
Madeleine,msh5/ccw66,herm,HS,140.0576405099659
Madeleine,msh5/ccw66,herm,HS,158.42979797979797
Madeleine,msh5/ccw66,herm,HS,186.72158022037087
Madeleine,msh5/ccw66,herm,HS,159.9799661876585
Madeleine,msh5/ccw66,herm,HS,211.56354132636395
Madeleine,msh5/ccw66,herm,HS,173.2384042389802
Madeleine,msh5/ccw66,herm,HS,156.48258879023308
Madeleine,msh5/ccw66,herm,HS,139.7570628824372
Madeleine,msh5/ccw66,herm,HS,178.89923262442446
Madeleine,msh5/ccw66,herm,HS,140.18314665733286
Madeleine,msh5/ccw66,herm,HS,176.75589338598223
Madeleine,msh5/ccw66,herm,HS,201.11168467386955
Madeleine,msh5/ccw66,herm,HS,202.54327403557863
Madeleine,msh5/ccw66,herm,HS,215.3960542657877
Madeleine,msh5/ccw66,herm,HS,183.347195182099
Madeleine,msh5/ccw66,herm,HS,198.96381317808945
Madeleine,msh5/ccw66,herm,HS,185.9841920613552
Madeleine,msh5/ccw66,herm,HS,167.6148514851485
Madeleine,msh5/ccw66,herm,HS,151.16058696733543
Madeleine,msh5/ccw66,herm,HS,147.3538697960324
Madeleine,msh5/ccw66,herm,HS,183.16131983012087
Madeleine,msh5/ccw66,herm,HS,217.74610372687
Madeleine,msh5/ccw66,herm,HS,160.68482734565748
Madeleine,msh5/ccw66,herm,HS,127.406292749658
Madeleine,msh5/ccw66,herm,HS,160.0177394830208
Madeleine,msh5/ccw66,herm,HS,187.1497848288265
Madeleine,msh5/ccw66,herm,HS,167.76085624027536
Madeleine,msh5/ccw66,herm,HS,145.45546932742056
Madeleine,msh5/ccw66,herm,HS,165.47699546880446
Madeleine,msh5/ccw66,herm,HS,199.0449153518369
Madeleine,msh5/ccw66,herm,HS,160.9040258196025
Madeleine,msh5/ccw66,herm,HS,208.312853470437
Madeleine,msh5/ccw66,herm,HS,139.05909220668
Madeleine,msh5/ccw66,herm,HS,144.55277156734255
Madeleine,msh5/ccw66,herm,HS,194.68191881918816
Madeleine,msh5/ccw66,herm,HS,216.0951464729953
Madeleine,msh5/ccw66,herm,HS,189.025553053858
Madeleine,msh5/ccw66,herm,HS,209.1921731651376
Madeleine,msh5/ccw66,herm,HS,202.90214687183268
Madeleine,msh5/ccw66,herm,HS,187.74215326835372
Madeleine,msh5/ccw66,herm,HS,178.34604922563946
Madeleine,msh5/ccw66,herm,HS,151.73568761667704
Madeleine,msh5/ccw66,herm,HS,145.04723323564903
Madeleine,msh5/ccw66,herm,HS,176.1557401146553
Madeleine,msh5/ccw66,herm,HS,194.4021644148686
Madeleine,msh5/ccw66,herm,HS,186.3991921232012
Madeleine,msh5/ccw66,herm,HS,153.06364014993753
Madeleine,msh5/ccw66,herm,HS,184.72997632669168
Madeleine,msh5/ccw66,herm,HS,181.57450822962664
Madeleine,msh5/ccw66,herm,HS,178.84913385826772
Madeleine,msh5/ccw66,herm,HS,140.85902720527616
Madeleine,msh5/ccw66,herm,HS,142.25458976441917
Madeleine,msh5/ccw66,herm,HS,167.5475606662721
